Date,Open,High,Low,Close,Adj Close,Volume
2023-02-15,134.00,134.71,132.59,133.74,133.74,1570000
2023-02-16,131.74,133.02,130.18,130.72,130.72,1450000
2023-02-17,130.19,131.05,127.58,128.89,128.89,2220000
2023-02-21,127.25,127.48,122.30,122.81,122.81,1920000
2023-02-22,122.79,124.40,122.00,123.09,123.09,1840000
2023-02-23,124.26,125.35,121.98,123.22,123.22,1530000
2023-02-24,120.84,121.58,119.74,120.44,120.44,2760000
2023-02-27,121.99,122.92,121.45,121.90,121.90,2290000
2023-02-28,121.95,124.08,121.54,123.01,123.01,1650000
2023-03-01,122.01,123.42,121.58,122.50,122.50,1850000
2023-03-02,120.00,120.61,118.96,119.74,119.74,1690000
2023-03-03,120.68,123.45,120.22,123.22,123.22,1480000
2023-03-06,123.26,123.70,122.00,122.07,122.07,1490000
2023-03-07,121.19,121.19,115.55,115.60,115.60,2340000
2023-03-08,115.25,116.05,113.65,115.00,115.00,1440000
2023-03-09,105.44,106.42,95.68,96.01,96.01,9320000
2023-03-10,69.50,95.44,45.00,81.76,81.76,51420000
2023-03-13,26.76,42.00,17.53,31.21,31.21,134940000
2023-03-14,49.69,50.97,36.81,39.63,39.63,119000000
2023-03-15,29.73,37.85,29.45,31.16,31.16,98230000
2023-03-16,20.22,40.00,19.80,34.27,34.27,196080000
2023-03-17,27.74,30.01,22.30,23.03,23.03,149190000
2023-03-20,18.49,21.59,11.52,12.18,12.18,189940000
2023-03-21,15.65,19.44,14.66,15.77,15.77,228500000
2023-03-22,15.75,16.76,12.95,13.33,13.33,134710000
2023-03-23,14.18,14.65,12.00,12.53,12.53,98570000
2023-03-24,11.98,13.01,11.74,12.36,12.36,72830000
2023-03-27,16.19,16.38,13.46,13.82,13.82,117260000
2023-03-28,14.10,14.24,12.51,13.50,13.50,56780000
2023-03-29,13.21,14.93,13.18,14.26,14.26,64160000
2023-03-30,14.67,14.86,13.54,13.69,13.69,45300000
2023-03-31,13.75,14.19,13.40,13.99,13.99,39130000
2023-04-03,13.82,14.75,13.81,14.60,14.60,31220000
2023-04-04,14.44,14.46,13.51,13.79,13.79,31190000
2023-04-05,13.48,13.85,13.11,13.44,13.44,29750000
2023-04-06,13.43,14.19,13.14,14.03,14.03,23150000
2023-04-10,13.49,14.19,13.41,14.16,14.16,24270000
2023-04-11,14.09,14.40,13.90,14.13,14.13,15400000
2023-04-12,14.13,14.33,13.61,13.82,13.82,19980000
2023-04-13,13.91,13.94,13.23,13.61,13.61,23480000
2023-04-14,13.93,13.93,13.04,13.12,13.12,23480000
2023-04-17,13.00,13.28,12.67,13.14,13.14,17670000
2023-04-18,13.02,13.07,12.56,12.58,12.58,18870000
2023-04-19,12.90,14.53,12.72,14.14,14.14,45170000
2023-04-20,13.80,14.12,13.52,13.88,13.88,18280000
2023-04-21,13.90,14.46,13.64,14.26,14.26,23720000
2023-04-24,14.27,16.36,14.20,16.00,16.00,90170000
2023-04-25,12.21,12.25,7.92,8.10,8.10,193020000
2023-04-26,7.12,7.16,4.76,5.69,5.69,190390000
2023-04-27,5.65,6.83,5.53,6.19,6.19,83280000
2023-04-28,6.59,6.60,2.98,3.51,3.51,176850000
2023-05-03,0.40,0.49,0.29,0.33,0.33,220560000
